g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g_rk,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g_tr-lg,g,g_tr-sm,g,g,g,g,g,g_rk,g,g_tr-lg,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g_rk,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g_rk,g,g,g_tr-sm,g,g,g,g,g_tr-lg,g,g,g_tr-lg,g,g
g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg_cn,dg,g,g,g,g_tr-sm,g,g,g,g,g_tr-sm,g,g,g_tr-lg,g,g_rk,g,g,g,g,g,g,g
g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g_tr-sm,g,dg,dg_cn,dg_smz,dg_cn,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g_rk,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g_rk,g,g,g,g,dg,dg,dg,dg,dg,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g_tr-lg
g,g,g_tr-sm,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg_cn,dg,dg,g,dg_cn,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g
dg_exit-2-90,dg,dg,dg_spawn,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg_cn,dg,dg,dg,dg,dg,dg_cn,g,g,g_tr-sm,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g_rk,g,g
dg_exit-2-90,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg_smsk,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg_smsk,dg,dg,dg,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g
g,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg,dg_cn,dg,dg,dg,dg_cn,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g
g,g,g,dg,dg,g,dg,dg,dg,g,g,dg,g,dg,dg,dg,dg,dg,dg,g,g,dg,dg,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg_cn,dg_smz,dg_cn,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg_cn,dg,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g_tr-sm,g,g,g,g,g
g,g,g,g,g,g,g,g_rk,g,g,g_tr-sm,g,g,g,g,g,g,g,g_tr-lg,g,g,g,dg,dg,g,g,g,g,g,g_rk,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g_rk,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g_tr-sm,g,g,g,g_tr-lg,g,g,g,g_rk,g,g,g,g,g,g,g_rk,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g
g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,g_tr-sm,g,g_rk,g,g,g,g_tr-sm,g,g_rk,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_life,g,g
