g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g_rk,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,dg,dg,dg,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,dg,dg,dg,dg,dg,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,dg,dg,dg,dg,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g_rk,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg_tower,dg,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,dg,dg,dg_smz,dg,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g
g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g_rk,g,g,g_tr-sm,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g_tr-sm,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g_tr-sm,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g_tr-lg,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g_tr-sm,g,g,g,g,g
g,g,g,g_tr-lg,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g_tr-sm,g,g_tr-sm,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g
g,g,g,g,g,g_tr-sm,g,g,g,g,g,g_tr-sm,g,g,g,g,g_tr-sm,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g
g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g_tr-sm,g,g,g,g,g,g,dg,dg,dg,g,g_tr-lg,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g
g_tr-lg,g,g,g,g_tr-sm,g,g_tr-sm,g_tr-lg,g,g,g_tr-lg,g,g,g,g,g,g,g,g_tr-lg,g,g_tr-sm,g,dg,dg_spawn,dg,g_tr-sm,g,g,g_tr-sm,g,g_tr-lg,g,g_tr-sm,g,g,g,g_tr-sm,g_tr-lg,g,g,g_tr-sm,g,g_tr-lg,g,g_tr-sm,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,dg,dg,dg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
