g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_exit-2-0,g_exit-2-0,g_exit-2-0,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g
g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g_rk,g,g,g,g,g,g,g_cn,g_cn,g_cn,g,g,g_smz,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_cn,g,g
g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_smz,g,g_cn,g_cn,g_cn,g,g,g,g,g,g,g_smsk,g,g,g,g,g,g_tr-lg,g,g,g,g_tr-sm,g_cn,g_cn_smsk,g_cn,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g_cn,g,g
g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g_smsk,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g_tr-lg,g,g_tr-sm,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g_cn,g,g,g_tr-lg,g,g,g,g,g
g_tr-lg,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g_cn,g_cn,g_cn,g,g,g,g,g_tr-lg,g_tr-sm,g
g,g,g_tr-sm,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_cn,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g_tr-lg,g,g,g_tr-sm,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_smsk,g,g,g,g
g,g,g,g,g,g_smsk,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g_smsk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g
g,g,g_cn,g,g,g,g,g,g,g,g,g_tr-sm,g,g_rk,g,g,g,g,g,g,g,g,g_rk,g,g_tr-lg,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g
g,g_cn,g_cn,g_cn,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g
g,g,g_cn,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g_tr-sm,g,g,g,g_rk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g_smsk,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_smsk,g,g,g,g,g,g_tr-lg,g,g
g,g,g_smsk,g,g,g_tr-sm,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_rk,g,g,g,g,g,g_smz,g,g,g,g,g,g
g_tr-sm,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g_rk,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
g,g,g_rk,g_tr-lg,g,g,g,g,g,g,g,g,g_tr-lg,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g_tr-sm
g,g,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g,g,g,g,g_tr-sm,g,g,g,g_tr-sm,g,g_spawn,g,g,g_tr-sm,g,g,g_rk,g,g,g,g,g,g_tr-sm,g,g,g,g_tr-lg,g,g,g,g_life,g,g
g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g,g
